"","county","state","trumptwoparty","median_house_inc","median_age","pct_female","pct_white","pct_black","pct_hispanic","pct_evangelical","unemployment","pct_manufacturing","pct_uninsured","pct_male_married","pct_female_married","pct_no_hs","pct_hs","pct_some_coll","pct_ba","pct_grad","pct_vet","pct_foreign_born","logtotalvotes"
"2648","King and Queen County, Virginia","VA",58.844966,48.292,45.900002,0.484,0.65799999,0.26499999,0.033,0.142,0.055,0.103,0.15899999,0.54699999,0.528,0.152,0.41100001,0.25600001,0.125,0.056000002,0.126,0.027000001,8.2133818
"2649","King George County, Virginia","VA",64.689815,81.688,36.599998,0.498,0.74000001,0.175,0.041999999,0.148,0.074000001,0.045000002,0.078000002,0.58099997,0.55199999,0.072999999,0.303,0.30000001,0.19,0.133,0.18099999,0.02,9.3968201
"2650","King William County, Virginia","VA",68.402976,62.031,40.700001,0.51200002,0.76099998,0.193,0.0080000004,0.38499999,0.054000001,0.126,0.097999997,0.61500001,0.55599999,0.123,0.39399999,0.29899999,0.125,0.059,0.086999997,0.021,9.1210718
"2651","Lancaster County, Virginia","VA",55.115771,50.374,55.599998,0.52899998,0.69,0.28,0.016000001,0.25600001,0.079000004,0.039000001,0.117,0.56300002,0.472,0.1,0.32800001,0.292,0.153,0.126,0.14399999,0.018999999,8.8016195
"2652","Lee County, Virginia","VA",82.25736,31.086,42.799999,0.47499999,0.93000001,0.037,0.017999999,0.30199999,0.12,0.085000001,0.152,0.48899999,0.509,0.255,0.336,0.28799999,0.075999998,0.045000002,0.086000003,0.011,9.1483583
"2653","Loudoun County, Virginia","VA",40.967178,123.453,35.299999,0.50400001,0.59299999,0.071999997,0.132,0.045000002,0.039999999,0.044,0.079999998,0.63,0.59500003,0.064000003,0.138,0.21600001,0.34799999,0.234,0.085000001,0.233,12.117515
"2654","Louisa County, Virginia","VA",62.891281,57.829,43.700001,0.50700003,0.76999998,0.167,0.025,0.32800001,0.081,0.083999999,0.16500001,0.56300002,0.54000002,0.17200001,0.37,0.252,0.13,0.075999998,0.111,0.032000002,9.7763357
"2655","Lunenburg County, Virginia","VA",58.994663,39.506,44.700001,0.47499999,0.60000002,0.338,0.039999999,0.39500001,0.072999999,0.119,0.155,0.44600001,0.47,0.25600001,0.34900001,0.27399999,0.081,0.041000001,0.111,0.035,8.6280184
"2656","Madison County, Virginia","VA",66.732103,47.736,44.599998,0.51599997,0.85299999,0.082999997,0.021,0.19,0.066,0.086999997,0.155,0.54699999,0.5,0.169,0.36399999,0.235,0.14399999,0.088,0.105,0.018999999,8.8506613
"2657","Mathews County, Virginia","VA",69.232285,63.845,51.099998,0.53799999,0.86199999,0.103,0.014,0.242,0.033,0.088,0.079999998,0.67299998,0.60399997,0.079000004,0.333,0.29699999,0.162,0.13,0.154,0.017999999,8.5775356
"2658","Mecklenburg County, Virginia","VA",56.872296,37.356,47.200001,0.51700002,0.597,0.35100001,0.026000001,0.40200001,0.068999998,0.090000004,0.14,0.46900001,0.42199999,0.212,0.32499999,0.308,0.097999997,0.057999998,0.114,0.022,9.6121321
"2659","Middlesex County, Virginia","VA",63.51679,54.654,52.700001,0.505,0.78100002,0.193,0.02,0.26100001,0.063000001,0.126,0.086999997,0.56699997,0.52200001,0.123,0.32499999,0.31,0.153,0.089000002,0.132,0.016000001,8.7023439
"2660","Montgomery County, Virginia","VA",49.288246,46.663,27.5,0.48199999,0.84500003,0.041000001,0.029999999,0.13500001,0.056000002,0.082000002,0.078000002,0.38600001,0.396,0.086999997,0.21799999,0.23800001,0.23199999,0.22499999,0.055,0.088,10.669676
"2661","Nelson County, Virginia","VA",52.964425,47.118,48.400002,0.51499999,0.81699997,0.134,0.035,0.51499999,0.057,0.079999998,0.131,0.51800001,0.484,0.161,0.336,0.222,0.14399999,0.138,0.097999997,0.037999999,9.0253353
"2662","New Kent County, Virginia","VA",69.598764,73.041,43.099998,0.486,0.79799998,0.122,0.024,0.227,0.061000001,0.093999997,0.068000004,0.60000002,0.61199999,0.098999999,0.33000001,0.32499999,0.167,0.078000002,0.13,0.025,9.4118929
"2663","Northampton County, Virginia","VA",45.211244,35.055,48.299999,0.514,0.542,0.36399999,0.079999998,0.2,0.094999999,0.056000002,0.206,0.49200001,0.43900001,0.20299999,0.34200001,0.25,0.14,0.064999998,0.118,0.056000002,8.7271299
"2664","Northumberland County, Virginia","VA",60.13419,51.885,55.099998,0.51700002,0.70099998,0.28600001,0.0049999999,0.36000001,0.086999997,0.056000002,0.081,0.67500001,0.55199999,0.119,0.31099999,0.317,0.161,0.093000002,0.148,0.025,8.9088297
"2665","Nottoway County, Virginia","VA",56.749731,36.284,41.5,0.47,0.551,0.38499999,0.039000001,0.359,0.108,0.085000001,0.125,0.39700001,0.463,0.223,0.37099999,0.25400001,0.105,0.046999998,0.090999998,0.027000001,8.8164082
"2666","Orange County, Virginia","VA",63.84877,65.166,42.599998,0.51099998,0.79400003,0.127,0.041000001,0.182,0.079000004,0.077,0.124,0.56199998,0.53200001,0.121,0.347,0.28099999,0.152,0.097999997,0.125,0.055,9.7565527
"2667","Page County, Virginia","VA",75.698406,43.895,44.099998,0.509,0.94700003,0.016000001,0.017999999,0.22400001,0.093000002,0.142,0.148,0.53299999,0.528,0.229,0.42899999,0.214,0.081,0.046999998,0.094999999,0.016000001,9.2817307
"2668","Patrick County, Virginia","VA",78.496718,33.982,48,0.50700003,0.89999998,0.064000003,0.027000001,0.32499999,0.082999997,0.23999999,0.153,0.53899997,0.53200001,0.213,0.36000001,0.301,0.079999998,0.046999998,0.098999999,0.018999999,9.0507584
"2669","Pittsylvania County, Virginia","VA",70.087469,41.824,45.5,0.509,0.74199998,0.214,0.024,0.384,0.077,0.20299999,0.121,0.55800003,0.51300001,0.193,0.35299999,0.31200001,0.093999997,0.048,0.1,0.022,10.360849
"2670","Powhatan County, Virginia","VA",74.537474,77.896,43.700001,0.463,0.83399999,0.122,0.02,0.197,0.048999999,0.054000001,0.085000001,0.55299997,0.60100001,0.109,0.28600001,0.32600001,0.193,0.086000003,0.101,0.025,9.7343588
"2671","Prince Edward County, Virginia","VA",47.181317,41.697,32.099998,0.50400001,0.62300003,0.32800001,0.024,0.34299999,0.07,0.050000001,0.122,0.36199999,0.36000001,0.18000001,0.34599999,0.23,0.124,0.12,0.075999998,0.030999999,9.1207438
"2672","Prince George County, Virginia","VA",58.789164,61.857,37.099998,0.45300001,0.56400001,0.31099999,0.071000002,0.064999998,0.106,0.104,0.090000004,0.47099999,0.53100002,0.123,0.33399999,0.329,0.14,0.072999999,0.154,0.041000001,9.6917782
"2673","Prince William County, Virginia","VA",38.796419,98.657,34,0.50199997,0.463,0.197,0.215,0.083999999,0.054000001,0.033,0.12800001,0.56199998,0.53799999,0.103,0.21699999,0.292,0.23199999,0.155,0.133,0.219,12.188123
"2674","Pulaski County, Virginia","VA",71.215677,47.495,45.200001,0.50099999,0.91000003,0.057999998,0.015,0.215,0.074000001,0.22400001,0.11,0.54699999,0.52399999,0.16,0.34200001,0.31900001,0.114,0.064000003,0.097000003,0.014,9.6267452
"2675","Rappahannock County, Virginia","VA",59.239382,57.21,49.099998,0.505,0.89499998,0.041999999,0.034000002,0.382,0.028999999,0.016000001,0.16,0.63599998,0.64300001,0.13500001,0.25600001,0.25799999,0.199,0.152,0.12899999,0.048,8.4080477
"2676","Richmond County, Virginia","VA",62.162924,47.288,43.700001,0.42500001,0.61299998,0.287,0.061999999,0.42300001,0.086999997,0.063000001,0.098999999,0.44600001,0.495,0.20900001,0.40200001,0.26199999,0.088,0.039000001,0.066,0.066,8.205492
"2677","Roanoke County, Virginia","VA",64.61488,60.519,43.5,0.52200001,0.87,0.056000002,0.026000001,0.26899999,0.050999999,0.093999997,0.064999998,0.60299999,0.51700002,0.081,0.264,0.31400001,0.227,0.114,0.111,0.050000001,10.849123
"2678","Rockbridge County, Virginia","VA",65.567333,48.901,48.299999,0.505,0.93199998,0.028000001,0.015,0.23100001,0.041000001,0.14300001,0.132,0.57099998,0.53100002,0.142,0.36300001,0.23999999,0.138,0.116,0.11,0.023,9.2868385
"2679","Rockingham County, Virginia","VA",73.509449,53.744,41.5,0.50999999,0.903,0.017999999,0.059,0.19499999,0.054000001,0.139,0.126,0.59200001,0.54900002,0.18700001,0.35499999,0.22,0.14399999,0.093999997,0.082000002,0.050999999,10.53175
"2680","Russell County, Virginia","VA",80.339211,35.045,43.799999,0.51099998,0.96700001,0.0099999998,0.011,0.19499999,0.079999998,0.079999998,0.152,0.55299997,0.528,0.234,0.36700001,0.27500001,0.079999998,0.044,0.056000002,0.011,9.4129543
"2681","Scott County, Virginia","VA",83.913308,37.24,45.400002,0.49599999,0.97000003,0.0080000004,0.012,0.17399999,0.093999997,0.18799999,0.118,0.57999998,0.57099998,0.235,0.36199999,0.285,0.081,0.035999998,0.082000002,0.011,9.2202911
"2682","Shenandoah County, Virginia","VA",72.773272,49.406,43.799999,0.51499999,0.89099997,0.021,0.068000004,0.18700001,0.059999999,0.167,0.126,0.57999998,0.53399998,0.155,0.39500001,0.25999999,0.122,0.068000004,0.101,0.055,9.9285707
"2683","Smyth County, Virginia","VA",78.534031,37.983,44.299999,0.51099998,0.94499999,0.021,0.017999999,0.266,0.064000003,0.20999999,0.13,0.54699999,0.48899999,0.182,0.38800001,0.27900001,0.092,0.057999998,0.086999997,0.011,9.4642067
"2684","Southampton County, Virginia","VA",58.342987,48.962,45.400002,0.47499999,0.60000002,0.35800001,0.013,0.46000001,0.071999997,0.103,0.14,0.486,0.47999999,0.19599999,0.34799999,0.30700001,0.101,0.048,0.124,0.0099999998,9.0906553
"2685","Spotsylvania County, Virginia","VA",58.852625,78.125,36.700001,0.509,0.70599997,0.156,0.082999997,0.156,0.061999999,0.039999999,0.112,0.58700001,0.53500003,0.105,0.317,0.28600001,0.17900001,0.114,0.145,0.07,11.043706
"2686","Stafford County, Virginia","VA",54.823881,97.144,34.700001,0.49599999,0.65600002,0.167,0.107,0.082000002,0.055,0.032000002,0.083999999,0.57700002,0.56999999,0.067000002,0.237,0.32800001,0.222,0.146,0.193,0.088,11.09641
"2687","Surry County, Virginia","VA",44.463456,53.673,47.5,0.509,0.51999998,0.44499999,0.016000001,0.44100001,0.107,0.161,0.147,0.55199999,0.51300001,0.184,0.292,0.31299999,0.154,0.057999998,0.118,0.013,8.3494844
"2688","Sussex County, Virginia","VA",41.649777,39.194,38.5,0.315,0.38499999,0.55800003,0.033,0.41800001,0.068999998,0.107,0.082000002,0.25799999,0.47499999,0.29300001,0.403,0.208,0.055,0.041000001,0.104,0.022,8.5259542
"2689","Tazewell County, Virginia","VA",83.972764,37.664,43.099998,0.50400001,0.94099998,0.028999999,0.0080000004,0.169,0.079999998,0.093999997,0.139,0.54799998,0.52999997,0.208,0.35800001,0.29899999,0.085000001,0.050000001,0.074000001,0.0089999996,9.8290873
"2690","Warren County, Virginia","VA",69.490027,61.454,40.400002,0.49900001,0.87900001,0.039999999,0.039000001,0.146,0.071999997,0.061000001,0.117,0.52600002,0.49900001,0.145,0.366,0.28200001,0.139,0.067000002,0.118,0.034000002,9.7954016
"2691","Washington County, Virginia","VA",77.674586,43.31,44.700001,0.505,0.95599997,0.014,0.014,0.296,0.068999998,0.13500001,0.113,0.56400001,0.51499999,0.15899999,0.329,0.278,0.14399999,0.089000002,0.098999999,0.015,10.159911
"2692","Westmoreland County, Virginia","VA",53.693867,47.911,46.599998,0.51099998,0.63499999,0.27900001,0.061000001,0.31999999,0.097000003,0.039000001,0.154,0.50099999,0.454,0.189,0.36300001,0.264,0.115,0.068000004,0.12800001,0.032000002,9.0564899
"2693","Wise County, Virginia","VA",81.733954,37.407,39.799999,0.48199999,0.92000002,0.052999999,0.012,0.25999999,0.11,0.048999999,0.127,0.47999999,0.47,0.25999999,0.324,0.27599999,0.090000004,0.050000001,0.079000004,0.013,9.6266136
"2694","Wythe County, Virginia","VA",78.38639,41.36,43.599998,0.50800002,0.94099998,0.035999998,0.011,0.146,0.096000001,0.208,0.13600001,0.56400001,0.51099998,0.18799999,0.36399999,0.28799999,0.097999997,0.061000001,0.092,0.0099999998,9.4976225
"2695","York County, Virginia","VA",59.168863,81.749,39.5,0.509,0.72799999,0.13,0.055,0.186,0.057999998,0.097999997,0.061999999,0.63499999,0.59600002,0.059999999,0.19599999,0.32300001,0.228,0.193,0.207,0.078000002,10.437434
"2696","Alexandria city, Virginia","VA",18.836758,89.134,36,0.51700002,0.52399999,0.20900001,0.16599999,0.055,0.045000002,0.021,0.14300001,0.472,0.41299999,0.085000001,0.121,0.18000001,0.29800001,0.315,0.082999997,0.27500001,11.235353
"2697","Bristol city, Virginia","VA",72.721869,35.368,41.799999,0.53399998,0.88700002,0.057,0.017000001,0.60500002,0.107,0.114,0.147,0.50599998,0.42500001,0.176,0.32800001,0.26300001,0.161,0.072999999,0.085000001,0.018999999,8.8575153
"2698","Buena Vista city, Virginia","VA",67.35751,29.097,33.799999,0.54100001,0.889,0.011,0.014,0.42199999,0.072999999,0.228,0.168,0.46900001,0.49200001,0.18099999,0.405,0.249,0.11,0.055,0.061000001,0.0070000002,7.7861366
"2699","Charlottesville city, Virginia","VA",14.189157,49.775,29.799999,0.51700002,0.66399997,0.192,0.050000001,0.171,0.043000001,0.035,0.106,0.31099999,0.29300001,0.097999997,0.222,0.182,0.233,0.26499999,0.050000001,0.119,10.019803
"2700","Chesapeake city, Virginia","VA",50.665581,68.62,36.5,0.51200002,0.59200001,0.29300001,0.050999999,0.204,0.075000003,0.090000004,0.086999997,0.542,0.509,0.089000002,0.26499999,0.34999999,0.18799999,0.108,0.156,0.050000001,11.632148
"2701","Colonial Heights city, Virginia","VA",70.588964,50.304,40,0.53500003,0.76800001,0.127,0.050000001,0.219,0.082999997,0.086999997,0.113,0.52600002,0.43099999,0.121,0.352,0.31,0.13699999,0.079999998,0.13500001,0.064999998,9.0427494
"2702","Covington city, Virginia","VA",59.611136,34.746,43.700001,0.48100001,0.815,0.139,0.013,0.47299999,0.072999999,0.2,0.153,0.44,0.42300001,0.168,0.435,0.30500001,0.059999999,0.033,0.12,0.015,7.7756958
"2703","Danville city, Virginia","VA",39.772356,32.315,41.799999,0.54299998,0.45100001,0.484,0.033,0.477,0.127,0.15099999,0.126,0.43200001,0.34999999,0.213,0.28099999,0.32699999,0.113,0.064999998,0.113,0.030999999,9.8490314
"2704","Emporia city, Virginia","VA",34.023285,28.601,43.400002,0.54100001,0.39199999,0.551,0.029999999,0.51300001,0.191,0.105,0.20900001,0.51700002,0.36899999,0.25299999,0.32600001,0.23999999,0.105,0.075999998,0.085000001,0.039999999,7.7689562
"2705","Fairfax city, Virginia","VA",33.444756,105.297,39.299999,0.509,0.59799999,0.046999998,0.164,0.079999998,0.054000001,0.034000002,0.113,0.54299998,0.51700002,0.075999998,0.152,0.22400001,0.31200001,0.237,0.092,0.26899999,9.3949928
"2706","Falls Church city, Virginia","VA",18.535629,120.522,37.700001,0.52100003,0.72600001,0.021,0.097000003,0.56900001,0.041999999,0.032000002,0.035999998,0.58899999,0.51999998,0.023,0.075000003,0.114,0.34400001,0.44400001,0.074000001,0.182,8.9563513
"2707","Franklin city, Virginia","VA",36.06599,32.399,38,0.55500001,0.382,0.58600003,0.0099999998,0.361,0.13699999,0.124,0.15099999,0.42399999,0.292,0.198,0.249,0.29100001,0.161,0.101,0.12,0.02,8.3091841
"2708","Fredericksburg city, Virginia","VA",35.824323,51.762,29.4,0.53299999,0.59799999,0.222,0.111,0.26499999,0.089000002,0.028999999,0.13500001,0.384,0.29899999,0.090000004,0.26899999,0.26699999,0.212,0.161,0.097999997,0.082000002,9.3287458
"2709","Galax city, Virginia","VA",70.183885,30.604,45.599998,0.51700002,0.75999999,0.056000002,0.168,0.34099999,0.064000003,0.214,0.14300001,0.44299999,0.38,0.27700001,0.33700001,0.271,0.082000002,0.034000002,0.071000002,0.103,7.7731738
"2710","Hampton city, Virginia","VA",30.232716,49.19,35.400002,0.51800001,0.40200001,0.49000001,0.052000001,0.182,0.097999997,0.118,0.125,0.43099999,0.391,0.101,0.273,0.39300001,0.149,0.082999997,0.186,0.046999998,11.039348
"2711","Harrisonburg city, Virginia","VA",38.011411,38.75,23.5,0.52399999,0.69,0.064999998,0.177,0.17200001,0.064999998,0.086000003,0.15099999,0.31400001,0.26300001,0.15899999,0.26499999,0.21799999,0.206,0.152,0.032000002,0.167,9.7974043
"2712","Hopewell city, Virginia","VA",45.127192,39.064,36.900002,0.52700001,0.51099998,0.38100001,0.068000004,0.30399999,0.12800001,0.118,0.139,0.37900001,0.33000001,0.191,0.38299999,0.303,0.081,0.041999999,0.101,0.046999998,9.1058683
"2713","Lexington city, Virginia","VA",33.596492,34.017,21.4,0.382,0.75400001,0.108,0.039000001,0.235,0.027000001,0.052999999,0.064999998,0.155,0.249,0.2,0.18099999,0.18099999,0.22499999,0.214,0.050999999,0.055,7.809947
"2714","Lynchburg city, Virginia","VA",54.86666,39.589,28.700001,0.52999997,0.62900001,0.28299999,0.033,0.55400002,0.079999998,0.093999997,0.121,0.384,0.333,0.117,0.25099999,0.301,0.199,0.132,0.079000004,0.056000002,10.481701
"2715","Manassas city, Virginia","VA",41.409293,72.89,33.299999,0.50099999,0.44600001,0.13500001,0.329,0.15000001,0.075000003,0.059,0.193,0.551,0.51499999,0.185,0.25999999,0.266,0.176,0.112,0.079999998,0.273,9.6428366
"2716","Manassas Park city, Virginia","VA",35.10229,73.528,32.700001,0.47400001,0.38499999,0.121,0.352,0.028000001,0.044,0.026000001,0.259,0.51800001,0.52399999,0.177,0.25999999,0.28,0.189,0.093000002,0.082000002,0.32499999,8.5625486
"2717","Martinsville city, Virginia","VA",37.821189,29.587,42.400002,0.54799998,0.47400001,0.45899999,0.045000002,0.391,0.115,0.163,0.16,0.44600001,0.331,0.219,0.29699999,0.30599999,0.1,0.077,0.088,0.032000002,8.6838932
"2718","Newport News city, Virginia","VA",35.827026,50.077,32.799999,0.51599997,0.45199999,0.39399999,0.082000002,0.178,0.090999998,0.12899999,0.132,0.43599999,0.389,0.11,0.28200001,0.368,0.15000001,0.090000004,0.16,0.074000001,11.233701
"2719","Norfolk city, Virginia","VA",27.42857,44.48,30,0.47799999,0.44100001,0.41100001,0.071999997,0.154,0.109,0.068000004,0.161,0.34200001,0.34,0.13,0.26899999,0.34,0.156,0.106,0.163,0.068999998,11.331223
"2720","Norton city, Virginia","VA",72.720796,27.731,39.299999,0.59399998,0.866,0.034000002,0.024,0.27900001,0.111,0.050999999,0.108,0.51499999,0.37599999,0.18000001,0.19400001,0.43000001,0.14300001,0.052999999,0.074000001,0.068000004,7.2861919
"2721","Petersburg city, Virginia","VA",10.770487,31.798,39.5,0.54000002,0.156,0.76700002,0.041999999,0.31900001,0.13,0.106,0.17200001,0.31999999,0.27399999,0.221,0.34,0.28,0.092,0.067000002,0.118,0.033,9.5314093
"2722","Poquoson city, Virginia","VA",76.079488,83.735,43.799999,0.50999999,0.926,0.0099999998,0.023,0.155,0.045000002,0.119,0.048999999,0.60900003,0.597,0.064000003,0.27000001,0.29499999,0.22400001,0.147,0.13,0.039000001,8.8786364
"2723","Portsmouth city, Virginia","VA",30.986631,45.676,34.900002,0.51899999,0.39500001,0.52100003,0.037,0.264,0.116,0.117,0.13699999,0.396,0.36199999,0.164,0.289,0.34,0.133,0.075000003,0.161,0.026000001,10.675007
"2724","Radford city, Virginia","VA",47.420457,29.912,22.299999,0.51899999,0.83499998,0.092,0.029999999,0.15899999,0.088,0.105,0.086999997,0.25,0.25600001,0.106,0.226,0.31299999,0.207,0.148,0.050000001,0.032000002,8.713089
"2725","Richmond city, Virginia","VA",16.089426,40.758,32.900002,0.52399999,0.39899999,0.484,0.064000003,0.17299999,0.1,0.052999999,0.169,0.285,0.242,0.168,0.23,0.241,0.219,0.142,0.07,0.068000004,11.546418
"2726","Roanoke city, Virginia","VA",39.889413,39.93,38,0.51899999,0.60699999,0.27500001,0.059,0.30500001,0.082999997,0.093000002,0.155,0.414,0.36300001,0.156,0.30399999,0.30399999,0.148,0.088,0.096000001,0.071999997,10.583195
"2727","Salem city, Virginia","VA",63.230664,50.068,40.5,0.52600002,0.85799998,0.075999998,0.032000002,0.249,0.048,0.079999998,0.105,0.51099998,0.43900001,0.1,0.29800001,0.31799999,0.171,0.113,0.115,0.041000001,9.4112387
"2728","Staunton city, Virginia","VA",49.044526,40.842,42.299999,0.551,0.81599998,0.119,0.026000001,0.226,0.056000002,0.061999999,0.13,0.50700003,0.38100001,0.12800001,0.30899999,0.25,0.18799999,0.125,0.083999999,0.027000001,9.3285675
"2729","Suffolk city, Virginia","VA",43.612847,65.499,38.299999,0.51800001,0.50199997,0.414,0.035999998,0.236,0.079999998,0.121,0.097000003,0.53600001,0.47499999,0.125,0.28299999,0.329,0.164,0.1,0.163,0.037,10.674521
"2730","Virginia Beach city, Virginia","VA",51.900071,66.634,35,0.509,0.63099998,0.18700001,0.075000003,0.086000003,0.061000001,0.064000003,0.1,0.51800001,0.484,0.067000002,0.22400001,0.37099999,0.222,0.117,0.186,0.086999997,12.221055
"2731","Waynesboro city, Virginia","VA",56.053704,45.643,38.5,0.523,0.78100002,0.118,0.067000002,0.264,0.048999999,0.124,0.15700001,0.52999997,0.43399999,0.15099999,0.38499999,0.28,0.117,0.067000002,0.1,0.050999999,9.1273937
"2732","Williamsburg city, Virginia","VA",26.994812,48.639,24.6,0.54799998,0.69,0.15000001,0.07,0.14,0.085000001,0.035,0.068000004,0.28799999,0.23999999,0.082999997,0.155,0.237,0.271,0.25299999,0.082000002,0.104,8.9393187
"2733","Winchester city, Virginia","VA",48.121357,45.363,37,0.50599998,0.67900002,0.104,0.163,0.127,0.067000002,0.086000003,0.17299999,0.426,0.40000001,0.15800001,0.30399999,0.25600001,0.153,0.12899999,0.082000002,0.11,9.2747231
"2734","Adams County, Washington","WA",70.355999,46.564,28.9,0.49200001,0.36199999,0.0020000001,0.61500001,0.097999997,0.096000001,0.133,0.223,0.56099999,0.57599998,0.33399999,0.259,0.27000001,0.090999998,0.045000002,0.050000001,0.242,8.4433317
"2735","Asotin County, Washington","WA",64.687324,44.394,44.200001,0.52100003,0.91600001,0.0040000002,0.035999998,0.071999997,0.096000001,0.13600001,0.12,0.56,0.49599999,0.106,0.30500001,0.40700001,0.12899999,0.052999999,0.147,0.017000001,9.1835852
"2736","Benton County, Washington","WA",64.162385,60.251,35.5,0.5,0.72600001,0.014,0.2,0.096000001,0.068999998,0.068999998,0.125,0.54900002,0.52100003,0.111,0.244,0.35100001,0.183,0.11,0.1,0.101,11.290119
"2737","Chelan County, Washington","WA",58.15835,51.837,39.299999,0.50099999,0.69,0.0049999999,0.27200001,0.086999997,0.075000003,0.046,0.17,0.52399999,0.52200001,0.16500001,0.301,0.28799999,0.152,0.093000002,0.098999999,0.114,10.415712
"2738","Clallam County, Washington","WA",51.531357,47.253,50.099998,0.50400001,0.838,0.0080000004,0.057,0.086000003,0.098999999,0.071000002,0.124,0.51899999,0.491,0.077,0.27900001,0.39700001,0.148,0.1,0.154,0.046999998,10.582967
"2739","Clark County, Washington","WA",49.914685,60.756,37.400002,0.505,0.80299997,0.017999999,0.083999999,0.07,0.086000003,0.123,0.11,0.54100001,0.51499999,0.086000003,0.25299999,0.389,0.178,0.093999997,0.106,0.101,12.206872
"2740","Columbia County, Washington","WA",73.999012,38.581,49.5,0.49700001,0.88499999,0.0040000002,0.064000003,0.11,0.104,0.052000001,0.090999998,0.53600001,0.51099998,0.098999999,0.27500001,0.39500001,0.163,0.067000002,0.142,0.043000001,7.6879973
"2741","Cowlitz County, Washington","WA",57.456112,47.452,41.200001,0.50700003,0.84899998,0.0060000001,0.082999997,0.093000002,0.107,0.149,0.107,0.52499998,0.49700001,0.122,0.30899999,0.40900001,0.097999997,0.063000001,0.127,0.041999999,10.729678
"2742","Douglas County, Washington","WA",66.131806,53.636,37,0.498,0.66100001,0.0020000001,0.30000001,0.098999999,0.064999998,0.055,0.168,0.59899998,0.56400001,0.192,0.27700001,0.35699999,0.12800001,0.046,0.105,0.156,9.6513653
"2743","Ferry County, Washington","WA",66.727275,38.125,47.700001,0.479,0.741,0.003,0.039999999,0.061000001,0.122,0.059,0.141,0.48800001,0.47499999,0.127,0.31200001,0.39399999,0.115,0.052000001,0.147,0.017999999,8.1889668
"2744","Franklin County, Washington","WA",59.777296,56.98,29.1,0.479,0.42300001,0.017999999,0.51499999,0.093999997,0.071999997,0.116,0.191,0.49399999,0.48800001,0.264,0.273,0.30500001,0.105,0.054000001,0.066,0.23100001,10.074074
"2745","Garfield County, Washington","WA",75.309736,45.855,49.799999,0.50199997,0.94099998,0,0.034000002,0.14399999,0.074000001,0.016000001,0.107,0.59299999,0.64399999,0.044,0.294,0.417,0.19599999,0.050000001,0.13699999,0.016000001,7.1276937
"2746","Grant County, Washington","WA",70.335764,48.714,32.200001,0.495,0.56,0.0060000001,0.39700001,0.071000002,0.101,0.122,0.186,0.52600002,0.51899999,0.245,0.26800001,0.32300001,0.107,0.057,0.086999997,0.19,10.252241
"2747","Grays Harbor County, Washington","WA",53.92341,43.538,42.700001,0.48500001,0.801,0.011,0.096000001,0.078000002,0.14300001,0.104,0.15700001,0.47499999,0.47400001,0.121,0.32100001,0.41100001,0.098999999,0.048999999,0.132,0.057,10.252982
"2748","Island County, Washington","WA",46.835765,58.815,44,0.50199997,0.80900002,0.028000001,0.066,0.057,0.090000004,0.117,0.088,0.60000002,0.58200002,0.055,0.233,0.39500001,0.206,0.111,0.212,0.07,10.666067
"2749","Jefferson County, Washington","WA",32.295513,49.279,55.599998,0.50599998,0.88700002,0.0080000004,0.034000002,0.034000002,0.094999999,0.086999997,0.101,0.53600001,0.53799999,0.059,0.23199999,0.33899999,0.215,0.155,0.161,0.041999999,9.9171934
"2750","King County, Washington","WA",23.146252,75.302,37.200001,0.50099999,0.62800002,0.059999999,0.093000002,0.055,0.063000001,0.1,0.097000003,0.50300002,0.48800001,0.077,0.16500001,0.28,0.296,0.183,0.071000002,0.212,13.814009
"2751","Kitsap County, Washington","WA",43.698183,62.941,39.299999,0.491,0.77700001,0.026000001,0.071000002,0.071999997,0.079999998,0.097999997,0.088,0.523,0.52600002,0.055,0.23199999,0.41,0.19599999,0.108,0.18000001,0.064000003,11.73059
"2752","Kittitas County, Washington","WA",57.422251,46.458,33,0.49900001,0.84600002,0.0089999996,0.085000001,0.067000002,0.078000002,0.050000001,0.12800001,0.45199999,0.43700001,0.092,0.25999999,0.31200001,0.227,0.109,0.105,0.061000001,9.849823
"2753","Klickitat County, Washington","WA",57.988578,48.319,45,0.50599998,0.82300001,0.0070000002,0.12,0.079999998,0.07,0.116,0.122,0.52600002,0.55699998,0.114,0.28999999,0.36199999,0.16,0.075000003,0.126,0.046999998,9.2844267
"2754","Lewis County, Washington","WA",69.493777,44.1,42.799999,0.5,0.847,0.0070000002,0.094999999,0.108,0.121,0.097999997,0.12899999,0.537,0.51800001,0.12899999,0.31600001,0.40099999,0.093000002,0.061000001,0.131,0.048,10.438489
"2755","Lincoln County, Washington","WA",76.756352,46.069,48.299999,0.49700001,0.92199999,0.0020000001,0.028999999,0.079000004,0.048,0.048999999,0.106,0.57999998,0.57599998,0.086999997,0.33399999,0.373,0.15000001,0.057,0.139,0.023,8.6504993
"2756","Mason County, Washington","WA",53.280091,50.406,45.400002,0.48199999,0.81900001,0.0099999998,0.086999997,0.075000003,0.12899999,0.103,0.15899999,0.49900001,0.50999999,0.124,0.30399999,0.39500001,0.119,0.057999998,0.168,0.057,10.242563
"2757","Okanogan County, Washington","WA",60.409856,40.73,42.599998,0.49399999,0.667,0.0060000001,0.189,0.088,0.089000002,0.037999999,0.17900001,0.56999999,0.51099998,0.171,0.29800001,0.34599999,0.119,0.066,0.125,0.105,9.7463074
